TIME,GEO,UNIT,PURPOSE,DURATION,PARTNER,Value,Flag and Footnotes
2013,Latvia,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Latvia,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Latvia,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Latvia,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Latvia,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Lithuania,Number,Total,1 night or over,Europe,"4,284,626",
2013,Lithuania,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"3,838,112",
2013,Lithuania,Number,Total,From 1 to 3 nights,Europe,"2,676,952",
2013,Lithuania,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"2,504,490",
2013,Lithuania,Number,Total,4 nights or over,Europe,"1,607,674",
2013,Lithuania,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"1,333,622",
2013,Lithuania,Number,Personal reasons,1 night or over,Europe,"3,644,757",
2013,Lithuania,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"3,289,725",
2013,Lithuania,Number,Personal reasons,From 1 to 3 nights,Europe,"2,220,271",
2013,Lithuania,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"2,078,472",
2013,Lithuania,Number,Personal reasons,4 nights or over,Europe,"1,424,486",
2013,Lithuania,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"1,211,254",
2013,Lithuania,Number,"Professional, business",1 night or over,Europe,"639,870",
2013,Lithuania,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"548,386",
2013,Lithuania,Number,"Professional, business",From 1 to 3 nights,Europe,"456,681",
2013,Lithuania,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"426,018",
2013,Lithuania,Number,"Professional, business",4 nights or over,Europe,"183,188",
2013,Lithuania,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"122,368",
2013,Lithuania,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Lithuania,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Lithuania,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Lithuania,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Lithuania,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Lithuania,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Luxembourg,Number,Total,1 night or over,Europe,"1,532,070",
2013,Luxembourg,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"1,438,117",
2013,Luxembourg,Number,Total,From 1 to 3 nights,Europe,"732,514",
2013,Luxembourg,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"699,152",
2013,Luxembourg,Number,Total,4 nights or over,Europe,"799,555",
2013,Luxembourg,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"738,965",
2013,Luxembourg,Number,Personal reasons,1 night or over,Europe,"1,287,210",
2013,Luxembourg,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"1,213,746",
2013,Luxembourg,Number,Personal reasons,From 1 to 3 nights,Europe,"538,193",
2013,Luxembourg,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"521,698",
2013,Luxembourg,Number,Personal reasons,4 nights or over,Europe,"749,018",
2013,Luxembourg,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"692,049",
2013,Luxembourg,Number,"Professional, business",1 night or over,Europe,"244,859",
2013,Luxembourg,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"224,371",
2013,Luxembourg,Number,"Professional, business",From 1 to 3 nights,Europe,"194,321",
2013,Luxembourg,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"177,454",
2013,Luxembourg,Number,"Professional, business",4 nights or over,Europe,"50,538",
2013,Luxembourg,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"46,917",
2013,Luxembourg,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Luxembourg,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Luxembourg,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Luxembourg,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Luxembourg,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Luxembourg,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Hungary,Number,Total,1 night or over,Europe,"15,788,647",
2013,Hungary,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"15,273,072",
2013,Hungary,Number,Total,From 1 to 3 nights,Europe,"10,558,159",
2013,Hungary,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"10,264,501",
2013,Hungary,Number,Total,4 nights or over,Europe,"5,230,488",
2013,Hungary,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"5,008,571",
2013,Hungary,Number,Personal reasons,1 night or over,Europe,"15,080,074",
2013,Hungary,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"14,624,694",
2013,Hungary,Number,Personal reasons,From 1 to 3 nights,Europe,"9,960,750",
2013,Hungary,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"9,705,885",
2013,Hungary,Number,Personal reasons,4 nights or over,Europe,"5,119,324",
2013,Hungary,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"4,918,809",
2013,Hungary,Number,"Professional, business",1 night or over,Europe,"708,573",
2013,Hungary,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"648,378",
2013,Hungary,Number,"Professional, business",From 1 to 3 nights,Europe,"597,409",
2013,Hungary,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"558,616",
2013,Hungary,Number,"Professional, business",4 nights or over,Europe,"111,164",
2013,Hungary,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"89,762",
2013,Hungary,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Hungary,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Hungary,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Hungary,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Hungary,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Hungary,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Malta,Number,Total,1 night or over,Europe,"497,807",
2013,Malta,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"482,932",
2013,Malta,Number,Total,From 1 to 3 nights,Europe,"253,735",
2013,Malta,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"251,507",
2013,Malta,Number,Total,4 nights or over,Europe,"244,072",
2013,Malta,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"231,426",
2013,Malta,Number,Personal reasons,1 night or over,Europe,"439,360",
2013,Malta,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"428,328",
2013,Malta,Number,Personal reasons,From 1 to 3 nights,Europe,"222,858",
2013,Malta,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"221,840",
2013,Malta,Number,Personal reasons,4 nights or over,Europe,"216,502",
2013,Malta,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"206,488",
2013,Malta,Number,"Professional, business",1 night or over,Europe,"58,447",
2013,Malta,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"54,604",
2013,Malta,Number,"Professional, business",From 1 to 3 nights,Europe,"30,876",
2013,Malta,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"29,667",
2013,Malta,Number,"Professional, business",4 nights or over,Europe,"27,571",
2013,Malta,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"24,938",
2013,Malta,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Malta,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Malta,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Malta,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Malta,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Malta,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Netherlands,Number,Total,1 night or over,Europe,"41,337,293",
2013,Netherlands,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"39,862,871",
2013,Netherlands,Number,Total,From 1 to 3 nights,Europe,"22,550,002",
2013,Netherlands,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"22,446,113",
2013,Netherlands,Number,Total,4 nights or over,Europe,"18,787,291",
2013,Netherlands,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"17,416,758",
2013,Netherlands,Number,Personal reasons,1 night or over,Europe,"39,426,660",
2013,Netherlands,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"38,022,222",
2013,Netherlands,Number,Personal reasons,From 1 to 3 nights,Europe,"20,944,674",
2013,Netherlands,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"20,879,854",
2013,Netherlands,Number,Personal reasons,4 nights or over,Europe,"18,481,986",
2013,Netherlands,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"17,142,368",
2013,Netherlands,Number,"Professional, business",1 night or over,Europe,"1,910,634",
2013,Netherlands,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"1,840,649",
2013,Netherlands,Number,"Professional, business",From 1 to 3 nights,Europe,"1,605,329",
2013,Netherlands,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"1,566,259",
2013,Netherlands,Number,"Professional, business",4 nights or over,Europe,"305,305",
2013,Netherlands,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"274,390",
2013,Netherlands,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Netherlands,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Netherlands,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Netherlands,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Netherlands,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Netherlands,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Austria,Number,Total,1 night or over,Europe,"21,441,778",
2013,Austria,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"20,429,827",
2013,Austria,Number,Total,From 1 to 3 nights,Europe,"12,347,861",
2013,Austria,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"12,055,819",
2013,Austria,Number,Total,4 nights or over,Europe,"9,093,917",
2013,Austria,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"8,374,008",
2013,Austria,Number,Personal reasons,1 night or over,Europe,"17,479,097",
2013,Austria,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"16,656,888",
2013,Austria,Number,Personal reasons,From 1 to 3 nights,Europe,"9,037,158",
2013,Austria,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"8,887,734",
2013,Austria,Number,Personal reasons,4 nights or over,Europe,"8,441,939",
2013,Austria,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"7,769,154",
2013,Austria,Number,"Professional, business",1 night or over,Europe,"3,962,681",
2013,Austria,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"3,772,939",
2013,Austria,Number,"Professional, business",From 1 to 3 nights,Europe,"3,310,703",
2013,Austria,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"3,168,085",
2013,Austria,Number,"Professional, business",4 nights or over,Europe,"651,978",
2013,Austria,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"604,854",
2013,Austria,Number,Visits to friends and relatives,1 night or over,Europe,:,
2013,Austria,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2013,Austria,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2013,Austria,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2013,Austria,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2013,Austria,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2013,Poland,Number,Total,1 night or over,Europe,"51,698,997",
